uuid;data;cor;resultado;tipo;tempo_controle;rating_proprio;rating_adversario;adversario;acuracia_pct;eco_code;abertura;url;mes;mes_str
fe3bf664-7b4f-11ef-b19c-4c4a2401000f;2024-09-25;black;vitoria;rapid;600;842;822;vioreltandara;;Modern;Modern Defense with 1 d4 2.Nf3 Bg7 3.e3;https://www.chess.com/game/live/119716579252;2024-09;2024-09
17338792-7bb3-11ef-b2be-08b61101000f;2024-09-26;black;derrota;rapid;600;857;852;ProfPriyan;;Sicilian;Sicilian Defense Open Lowenthal Variation 5.Nf3 Nf6;https://www.chess.com/game/live/119726492692;2024-09;2024-09
eb796f5d-7c1b-11ef-b4a1-802d5e01000f;2024-09-26;black;vitoria;rapid;600;865;835;Timor-Gambit21;89.5;Queens;Queens Pawn Opening Blackmar Blackmar Diemer Gambit 3...Nf6 4.f3;https://www.chess.com/game/live/119736760916;2024-09;2024-09
7831fdb4-7c4e-11ef-8b33-32aaae01000f;2024-09-26;white;derrota;rapid;600;857;888;JulioEnriqueV;;Nimzo;Nimzo Indian Defense Deferred Samisch Variation 6...Bxc3 7.bxc3;https://www.chess.com/game/live/119742817148;2024-09;2024-09
670731ea-7c4f-11ef-9515-f1153e01000f;2024-09-26;black;vitoria;rapid;600;865;856;AdrienClvl;;Queens;Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 c6 4.e3;https://www.chess.com/game/live/119742902922;2024-09;2024-09
5a37a9db-7c50-11ef-b805-5dc63401000f;2024-09-26;black;vitoria;rapid;600;873;866;Goodboydc;;Colle;Colle System 3...e6;https://www.chess.com/game/live/119742988514;2024-09;2024-09
595df6cc-7c51-11ef-b431-f8ad2001000f;2024-09-26;white;derrota;rapid;600;865;877;blackpawn2012;;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/119743076224;2024-09;2024-09
4b510eab-7c61-11ef-b805-5dc63401000f;2024-09-26;black;derrota;rapid;600;856;850;honey-lpg;;Indian;Indian Game Fantasy Variation 2...d5;https://www.chess.com/game/live/119744284582;2024-09;2024-09
0fab56a5-7c66-11ef-9723-d7612901000f;2024-09-26;white;derrota;rapid;600;849;885;3NPASS3;;Queens;Queens Gambit Accepted Central Variation McDonnell Defense 4.Nf3;https://www.chess.com/game/live/119744604740;2024-09;2024-09
7ec6b7e5-7c68-11ef-9723-d7612901000f;2024-09-26;white;empate;rapid;600;849;854;hall1570;;Queens;Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4;https://www.chess.com/game/live/119744766010;2024-09;2024-09
6bcb91a9-7d30-11ef-99bd-79c10a01000f;2024-09-27;black;vitoria;rapid;600;864;836;Daddymac81;;Van;Van t Kruijs Opening 1...c5;https://www.chess.com/game/live/119763894332;2024-09;2024-09
d0470ebd-7d2e-11ef-8b82-b97c6e01000f;2024-09-27;black;vitoria;rapid;600;856;828;Wendel_Araujo;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.O O;https://www.chess.com/game/live/119763789776;2024-09;2024-09
e83241e5-7ce4-11ef-a13e-cff4b501000f;2024-09-27;black;vitoria;rapid;600;857;856;gykamal;88.84;Queens;Queens Pawn Opening Symmetrical Variation;https://www.chess.com/game/live/119756157198;2024-09;2024-09
d26ad0c8-7d17-11ef-8101-feeeed01000f;2024-09-27;white;derrota;rapid;600;848;842;gnat2503;;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/119762070790;2024-09;2024-09
ecaadecd-7dad-11ef-8039-d99bc001000f;2024-09-28;white;derrota;rapid;600;856;866;djtvs;;Birds;Birds Opening Dutch Variation 2.e3;https://www.chess.com/game/live/119775063548;2024-09;2024-09
bf62840a-7dbd-11ef-a01e-13f85501000f;2024-09-28;white;derrota;rapid;600;849;887;ABDULLAH-DANDY;;Slav;Slav Defense Modern Triangle System 4.e3;https://www.chess.com/game/live/119776985442;2024-09;2024-09
ca51ad45-7df3-11ef-99bd-79c10a01000f;2024-09-28;black;derrota;rapid;600;840;836;Randcrk;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3;https://www.chess.com/game/live/119782068336;2024-09;2024-09
95da0654-7ec7-11ef-a13e-cff4b501000f;2024-09-29;white;vitoria;rapid;600;831;815;PATRON_74;;Queens;Queens Gambit;https://www.chess.com/game/live/119801561426;2024-09;2024-09
63fc7e13-7eca-11ef-8b82-b97c6e01000f;2024-09-29;black;vitoria;rapid;600;847;846;Giovane1001;75.3;Indian;Indian Game...4.Nf3 Bd6 5.Bxd6 Qxd6;https://www.chess.com/game/live/119801741746;2024-09;2024-09
22ce02a1-7ec8-11ef-9f62-34114101000f;2024-09-29;white;vitoria;rapid;600;839;828;BobbyMayo2;;Queens;Queens Gambit Declined Baltic Defense 3.Nc3;https://www.chess.com/game/live/119801596392;2024-09;2024-09
634337a6-7eb3-11ef-99bd-79c10a01000f;2024-09-29;black;derrota;rapid;600;823;854;Pathryste;;Kings;Kings Indian Defense 3.Nf3 Bg7;https://www.chess.com/game/live/119800240000;2024-09;2024-09
7534b006-7ecc-11ef-a01e-13f85501000f;2024-09-29;white;derrota;rapid;600;838;834;singlespeed82;;Queens;Queens Pawn Opening Polish Defense 2.e4;https://www.chess.com/game/live/119801876312;2024-09;2024-09
9acf7363-7e98-11ef-a983-5ee82101000f;2024-09-29;black;derrota;rapid;600;839;863;cocoacoca;;Modern;Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4 d6 4.e3;https://www.chess.com/game/live/119797796378;2024-09;2024-09
76823193-7e97-11ef-a983-5ee82101000f;2024-09-29;white;vitoria;rapid;600;847;798;JeffChessions;76.99;Kings;Kings Indian Defense Smyslov Variation 4...O O;https://www.chess.com/game/live/119797674376;2024-09;2024-09
633a215c-7e97-11ef-9f62-34114101000f;2024-09-29;black;vitoria;rapid;600;840;805;JeffChessions;;Modern;Modern Defense with 1 d4 2.Nc3 Bg7;https://www.chess.com/game/live/119797666344;2024-09;2024-09
949d130c-7e75-11ef-8cd8-973bb301000f;2024-09-29;white;derrota;rapid;600;832;855;estibenlicona;;Slav;Slav Defense...4.e3 Bf5 5.cxd5 cxd5;https://www.chess.com/game/live/119793594870;2024-09;2024-09
f0808dae-7e98-11ef-8b82-b97c6e01000f;2024-09-29;black;derrota;rapid;600;831;858;Baks_Bakers;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3;https://www.chess.com/game/live/119797832344;2024-09;2024-09
d3a7e5d8-7f7d-11ef-9533-eb9a5101000f;2024-09-30;black;vitoria;rapid;600;861;865;PapayaFr;;Caro;Caro Kann Defense 2.Nc3 d5;https://www.chess.com/game/live/119819404506;2024-09;2024-09
715e0055-7f7d-11ef-9533-eb9a5101000f;2024-09-30;black;derrota;rapid;600;852;856;Milk_Shrimp_l;;Nimzowitsch;Nimzowitsch Larsen Attack Indian Variation 2.Bb2 g6 3.e3 Bg7;https://www.chess.com/game/live/119819376104;2024-09;2024-09
9cb3d2aa-7f7b-11ef-8b5e-a59a8401000f;2024-09-30;white;vitoria;rapid;600;860;828;AdriMartz;;Queens;Queens Gambit Accepted Central Variation McDonnell Defense 4.Nf3 exd4 5.Bxc4;https://www.chess.com/game/live/119819238276;2024-09;2024-09
1bc59aa1-7f79-11ef-9533-eb9a5101000f;2024-09-30;black;vitoria;rapid;600;852;828;osmel93Cuba;;Colle;Colle System;https://www.chess.com/game/live/119819040984;2024-09;2024-09
8e640550-7f77-11ef-8454-d5417801000f;2024-09-30;black;derrota;rapid;600;844;852;kc4699124735;;Reti;Reti Opening Kings Indian Attack Symmetrical Defense...4.Bb2 O O 5.Bg2 d5 6.O O;https://www.chess.com/game/live/119818913724;2024-09;2024-09
e711f3a8-7f71-11ef-8b5e-a59a8401000f;2024-09-30;black;vitoria;rapid;600;846;815;vogl2007;;Trompowsky;Trompowsky Attack Classical Defense;https://www.chess.com/game/live/119818412390;2024-09;2024-09
e416110e-7f74-11ef-90f7-b42bf101000f;2024-09-30;black;vitoria;rapid;600;860;801;vogl2007;;Torre;Torre Attack Fianchetto Defense 4.c3 O O;https://www.chess.com/game/live/119818684956;2024-09;2024-09
9c5a8855-7f73-11ef-90f7-b42bf101000f;2024-09-30;white;vitoria;rapid;600;853;808;vogl2007;;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/119818569920;2024-09;2024-09
a1346a71-7f76-11ef-a183-282d3c01000f;2024-09-30;white;derrota;rapid;600;852;851;bkrkyl;;Queens;Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.e3;https://www.chess.com/game/live/119818835722;2024-09;2024-09
79bcd0b5-7f3b-11ef-90f7-b42bf101000f;2024-09-30;white;empate;rapid;600;838;835;wkudel;66.67;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/119811748104;2024-09;2024-09
9b878ef2-803c-11ef-8454-d5417801000f;2024-10-01;black;vitoria;rapid;600;893;877;Sergiosanz00;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3;https://www.chess.com/game/live/119837781306;2024-10;2024-10
7220dec0-803a-11ef-8454-d5417801000f;2024-10-01;white;vitoria;rapid;600;885;852;Marmon4i;;Slav;Slav Defense Winawer Countergambit 4.dxe5;https://www.chess.com/game/live/119837581560;2024-10;2024-10
246aaf51-8038-11ef-8454-d5417801000f;2024-10-01;white;vitoria;rapid;600;869;856;halcocer;83.79;French;French Defense Normal Variation...4.Nf3 Nf6 5.e5 Ne4;https://www.chess.com/game/live/119837360812;2024-10;2024-10
98933532-8039-11ef-9533-eb9a5101000f;2024-10-01;white;vitoria;rapid;600;877;870;MickeyChobanyan;;Queens;Queens Pawn Opening English Rat Defense 3.dxe5 dxe5 4.Qxd8 Kxd8;https://www.chess.com/game/live/119837500882;2024-10;2024-10
c4a950f5-8197-11ef-a6e0-4ca78001000f;2024-10-03;black;derrota;rapid;600;885;907;Im_8_and_U_losing;;Sicilian;Sicilian Defense Open 3...cxd4 4.Nxd4;https://www.chess.com/game/live/119870105286;2024-10;2024-10
de25d5da-81e5-11ef-92d6-04268501000f;2024-10-03;white;vitoria;rapid;600;892;856;Goggleman1;75.15;Queens;Queens Gambit Declined Chigorin Janowski Variation 4...Nf6 5.e4 Bg4;https://www.chess.com/game/live/119878446828;2024-10;2024-10
248f040b-81e9-11ef-a6e0-4ca78001000f;2024-10-03;white;empate;rapid;600;892;887;Seminovice;67.46;Queens;Queens Gambit;https://www.chess.com/game/live/119878661804;2024-10;2024-10
73984069-828a-11ef-8e67-d3f5d501000f;2024-10-04;black;derrota;rapid;600;884;900;NothingEZ;78.85;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.O O;https://www.chess.com/game/live/119894748810;2024-10;2024-10
3c8d4421-829a-11ef-8478-eb9e0001000f;2024-10-04;black;vitoria;rapid;600;892;864;Adrian1042;;Sicilian;Sicilian Defense 2.d3 Nc6;https://www.chess.com/game/live/119896286026;2024-10;2024-10
803ac9c5-829c-11ef-823b-34bc4e01000f;2024-10-04;white;derrota;rapid;600;884;888;IsaacRSJr;67.21;Queens;Queens Gambit Declined Baltic Defense 3.Nf3;https://www.chess.com/game/live/119896477760;2024-10;2024-10
4aa9e4cf-835d-11ef-ae81-c8652801000f;2024-10-05;black;derrota;rapid;600;885;910;kosaras1;;Queens;Queens Pawn Opening 1...c6;https://www.chess.com/game/live/119914512184;2024-10;2024-10
e338445f-835c-11ef-823b-34bc4e01000f;2024-10-05;white;vitoria;rapid;600;893;900;Feridunilham;;Queens;Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5;https://www.chess.com/game/live/119914475118;2024-10;2024-10
3782e0f5-8349-11ef-8d66-f2905c01000f;2024-10-05;white;vitoria;rapid;600;892;870;1_ricky_5;77.68;Dutch;Dutch Defense 2.Nf3 Nf6 3.Bf4 g6 4.e3;https://www.chess.com/game/live/119912465612;2024-10;2024-10
e311a718-834d-11ef-ae81-c8652801000f;2024-10-05;black;derrota;rapid;600;884;883;BigDnodiddy;;Alekhines;Alekhines Defense Maroczy Variation 2...d5;https://www.chess.com/game/live/119912977674;2024-10;2024-10
00720a4f-8448-11ef-823b-34bc4e01000f;2024-10-06;black;derrota;rapid;600;868;905;alexsob1111;;Sicilian;Sicilian Defense Bowdler Attack 2...e6;https://www.chess.com/game/live/119935767948;2024-10;2024-10
8d775008-843e-11ef-8e67-d3f5d501000f;2024-10-06;white;derrota;rapid;600;876;910;Anup0711;;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/119935167298;2024-10;2024-10
da2a0ae4-843b-11ef-8e67-d3f5d501000f;2024-10-06;white;derrota;rapid;600;884;887;chessnub199;57.38;Queens;Queens Gambit Accepted Central Variation Greco Variation;https://www.chess.com/game/live/119934991210;2024-10;2024-10
4a5791ad-841f-11ef-bd66-71bd4301000f;2024-10-06;black;derrota;rapid;600;892;901;Rockyfon;;French;French Defense Classical Variation;https://www.chess.com/game/live/119932659500;2024-10;2024-10
e7d80ec7-8419-11ef-bd66-71bd4301000f;2024-10-06;black;vitoria;rapid;600;900;882;TanoxBotavieja;;Sicilian;Sicilian Defense Open 3...cxd4;https://www.chess.com/game/live/119932085104;2024-10;2024-10
1bd30ea1-8419-11ef-bd66-71bd4301000f;2024-10-06;white;vitoria;rapid;600;892;867;Justamediocreplayer;;Dutch;Dutch Defense Classical Rubinstein Variation 3...Nf6 4.e3;https://www.chess.com/game/live/119931997844;2024-10;2024-10
9591f71f-8417-11ef-8478-eb9e0001000f;2024-10-06;black;derrota;rapid;600;876;869;PandaLivingg;;Sicilian;Sicilian Defense Taimanov Variation 5.Nc3;https://www.chess.com/game/live/119931828344;2024-10;2024-10
c1356658-8410-11ef-ae81-c8652801000f;2024-10-06;black;derrota;rapid;600;885;893;MOSC_chess;48.53;Sicilian;Sicilian Defense Open 3...cxd4 4.Nxd4;https://www.chess.com/game/live/119931035888;2024-10;2024-10
d21ad344-8409-11ef-bd66-71bd4301000f;2024-10-06;white;empate;rapid;600;893;910;SkakJagoan;;Queens;Queens Gambit Accepted Central Variation Greco Variation;https://www.chess.com/game/live/119930199952;2024-10;2024-10
3c29f7bd-8409-11ef-bd66-71bd4301000f;2024-10-06;white;vitoria;rapid;600;893;869;AlonsoSH;;Queens;Queens Gambit Accepted Central Variation Modern Defense 4.Nf3;https://www.chess.com/game/live/119930128046;2024-10;2024-10
008d4b51-8404-11ef-ae81-c8652801000f;2024-10-06;black;derrota;rapid;600;885;908;BimalDhungana1;;Sicilian;Sicilian Defense French Variation;https://www.chess.com/game/live/119929485514;2024-10;2024-10
a1f2a0b7-83fa-11ef-8478-eb9e0001000f;2024-10-06;white;vitoria;rapid;600;893;888;Olga130902;56.92;Queens;Queens Gambit Accepted Central Variation Rubinstein Defense 4.d5;https://www.chess.com/game/live/119928326384;2024-10;2024-10
be982222-8417-11ef-b808-db9e1801000f;2024-10-06;black;vitoria;rapid;600;884;876;andory;;Sicilian;Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 e6;https://www.chess.com/game/live/119931846094;2024-10;2024-10
8e70f821-850a-11ef-bfde-8a63a501000f;2024-10-07;white;vitoria;rapid;600;876;873;row712;48.2;Queens;Queens Gambit Accepted Central Variation Rubinstein Defense;https://www.chess.com/game/live/119954630694;2024-10;2024-10
0814148c-850c-11ef-921a-6a390201000f;2024-10-07;white;vitoria;rapid;600;884;859;zynox_35;;Slav;Slav Defense 3.e3 Nf6 4.Bd3;https://www.chess.com/game/live/119954727918;2024-10;2024-10
1225d4a1-850e-11ef-921a-6a390201000f;2024-10-07;black;derrota;rapid;600;876;878;Limbo703;;Sicilian;Sicilian Defense French Variation 3.g3 Nc6 4.Bg2 Nf6;https://www.chess.com/game/live/119954863156;2024-10;2024-10
610df440-85d4-11ef-bfde-8a63a501000f;2024-10-08;black;empate;rapid;600;885;907;Nami997;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119974305834;2024-10;2024-10
e4e529b5-85d0-11ef-8e12-a1558f01000f;2024-10-08;white;vitoria;rapid;600;876;843;leoncostello;;Queens;Queens Pawn Opening Mikenas Defense;https://www.chess.com/game/live/119974073316;2024-10;2024-10
3f42989c-85d2-11ef-8e12-a1558f01000f;2024-10-08;white;vitoria;rapid;600;884;861;swishhhhh;;Queens;Queens Gambit Accepted 3.Nf3 Nf6;https://www.chess.com/game/live/119974163206;2024-10;2024-10
baac01b7-8599-11ef-921a-6a390201000f;2024-10-08;black;derrota;rapid;600;876;873;AkashAthare-777;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1;https://www.chess.com/game/live/119968412294;2024-10;2024-10
5f7dd720-8582-11ef-b839-af5c6601000f;2024-10-08;white;vitoria;rapid;600;884;866;kumar3343;81.88;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/119965295278;2024-10;2024-10
51b4c072-85c0-11ef-bfde-8a63a501000f;2024-10-08;black;derrota;rapid;600;868;886;hennssy13;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119972839704;2024-10;2024-10
38715709-8642-11ef-b209-c3796101000f;2024-10-09;black;vitoria;rapid;600;893;892;nowfalkshaike;;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119983444742;2024-10;2024-10
59d0e5ab-8651-11ef-8e12-a1558f01000f;2024-10-09;white;vitoria;rapid;600;901;880;taraba2;90.37;English;English Opening Anglo Dutch Defense 2.Nf3 Nf6 3.d4;https://www.chess.com/game/live/119985382538;2024-10;2024-10
5f707f79-8692-11ef-bfde-8a63a501000f;2024-10-09;black;derrota;rapid;600;893;918;consimon;;Indian;Indian Game Fantasy Variation;https://www.chess.com/game/live/119992743306;2024-10;2024-10
91c5121f-8711-11ef-921a-6a390201000f;2024-10-10;black;vitoria;rapid;600;901;885;anil2059;89.72;Indian;Indian Game Knights Variation East Indian Defense 3.e3 Bg7;https://www.chess.com/game/live/120003743202;2024-10;2024-10
8f64aa1b-8735-11ef-ad46-06626301000f;2024-10-10;white;vitoria;rapid;600;909;898;kitofers;;Slav;Slav Defense 3.Bf4;https://www.chess.com/game/live/120008433706;2024-10;2024-10
69adcb2a-883b-11ef-8e12-a1558f01000f;2024-10-11;white;vitoria;rapid;600;917;917;Celtiberianmage;72.08;Sicilian;Sicilian Defense Paulsen Basman Defense;https://www.chess.com/game/live/120033256712;2024-10;2024-10
6cc78725-883e-11ef-921a-6a390201000f;2024-10-11;white;derrota;rapid;600;909;917;SkunkyFunkie;;Queens;Queens Gambit Accepted Central Variation Rubinstein Defense 4.Nf3 cxd4 5.Qxd4;https://www.chess.com/game/live/120033453464;2024-10;2024-10
a1e40217-88d9-11ef-bfde-8a63a501000f;2024-10-12;black;vitoria;rapid;600;917;922;sleepydoc84;73.59;Slav;Slav Defense 3.Nc3 Nf6 4.cxd5;https://www.chess.com/game/live/120048962336;2024-10;2024-10
9bd4f054-88e0-11ef-8e12-a1558f01000f;2024-10-12;black;derrota;rapid;600;909;945;Darkq3;;Indian;Indian Game Knights Variation 2...e6 3.Nc3 d5;https://www.chess.com/game/live/120049612116;2024-10;2024-10
3cb53b38-89c4-11ef-921a-6a390201000f;2024-10-13;white;derrota;rapid;600;909;935;WJunior78;74.16;Slav;Slav Defense Modern Line;https://www.chess.com/game/live/120070621726;2024-10;2024-10
60f3b73f-8a7b-11ef-921a-6a390201000f;2024-10-14;black;derrota;rapid;600;893;897;FXZ01;;Sicilian;Sicilian Defense Lasker Dunne Attack 2...Nc6;https://www.chess.com/game/live/120088740382;2024-10;2024-10
c76b486d-8a78-11ef-8e12-a1558f01000f;2024-10-14;white;derrota;rapid;600;901;897;Y2Kvirus;58.3;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/120088526778;2024-10;2024-10
b70b1e78-8b48-11ef-ab51-6cfe544c0428;2024-10-15;white;derrota;rapid;600;884;1740;mulekito;75.77;Indian;Indian Game East Indian Defense 3.Nc3;https://www.chess.com/game/live/122771698885;2024-10;2024-10
dfb37818-8b50-11ef-ab51-6cfe544c0428;2024-10-15;black;derrota;rapid;600;883;1744;mulekito;66.55;Sicilian;Sicilian Defense McDonnell Attack 2...Nc6;https://www.chess.com/game/live/122775279159;2024-10;2024-10
205ae18a-8b3c-11ef-b46c-cd649301000f;2024-10-15;black;derrota;rapid;600;885;907;Andraw;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/120107620446;2024-10;2024-10
75a6623b-8b69-11ef-8e12-a1558f01000f;2024-10-16;white;vitoria;rapid;600;891;859;jesusislurd;;Queens;Queens Gambit Accepted Central Variation Modern Defense 4.Nf3;https://www.chess.com/game/live/120110864050;2024-10;2024-10
9bc53a00-8b6b-11ef-921a-6a390201000f;2024-10-16;white;derrota;rapid;600;883;916;patjdix52;64.23;Queens;Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.Nf3;https://www.chess.com/game/live/120111010212;2024-10;2024-10
3b299700-8bd9-11ef-9b89-5fa67101000f;2024-10-16;black;vitoria;rapid;600;891;876;SamCool19;;French;French Defense Advance Paulsen Attack;https://www.chess.com/game/live/120121904898;2024-10;2024-10
45df404b-8bf2-11ef-8e12-a1558f01000f;2024-10-16;white;vitoria;rapid;600;899;877;osokomonsuru;;Owens;Owens Defense 2.d4 Bb7 3.Nc3;https://www.chess.com/game/live/120125117008;2024-10;2024-10
aa457493-8bfd-11ef-9b89-5fa67101000f;2024-10-16;white;derrota;rapid;600;891;905;Guillermo041023;65.04;Queens;Queens Gambit Accepted Central Variation Greco Variation;https://www.chess.com/game/live/120126414306;2024-10;2024-10
738a8038-8c0b-11ef-8e12-a1558f01000f;2024-10-16;black;derrota;rapid;600;883;914;Alesother;71.06;Slav;Slav Defense 3.e3 Nf6;https://www.chess.com/game/live/120127714054;2024-10;2024-10
b7a1f907-8ccb-11ef-8648-e66f4901000f;2024-10-17;black;derrota;rapid;600;875;906;Nominstien;;Nimzowitsch;Nimzowitsch Larsen Attack Indian Variation 2.Bb2;https://www.chess.com/game/live/120146407244;2024-10;2024-10
45038bea-8cee-11ef-8e5c-660b7601000f;2024-10-17;black;vitoria;rapid;600;883;874;klarencejhake;74.12;Sicilian;Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation;https://www.chess.com/game/live/120149004584;2024-10;2024-10
b6df89c6-8cef-11ef-8e5c-660b7601000f;2024-10-17;white;derrota;rapid;600;875;891;gaurav220380;;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/120149099608;2024-10;2024-10
8fcb69c2-8d99-11ef-8e02-37abb301000f;2024-10-18;white;empate;rapid;600;875;874;Dtroni;;Slav;Slav Defense 3.Bf4 Nf6;https://www.chess.com/game/live/120166313558;2024-10;2024-10
53194a0f-8ef6-11ef-8e02-37abb301000f;2024-10-20;black;derrota;rapid;600;867;885;zvlak;;Queens;Queens Gambit Declined 3.Nf3 Nf6 4.e3;https://www.chess.com/game/live/120198601292;2024-10;2024-10
f0001229-9004-11ef-8e5c-660b7601000f;2024-10-21;white;vitoria;rapid;600;875;850;GodSamlt;;Queens;Queens Gambit Accepted Rosenthal Variation 4.e4;https://www.chess.com/game/live/120225712210;2024-10;2024-10
